Aber für mich klingt das schon sehr dicht an dem was die Nazis mal #KZ's nannten.
""Klasse Leistung…"
"2018-11-30 14:18:41" "#Deutschland in a nutshell: Überforderte #Polizei, mutige #Journalisten, aggressive #Nazis.  

https://t.co/f9yN6anA39"
"2018-11-30 14:17:23" "RT @_bluerainbow_: #Rotehilfe verbot - Die braune Welle rollt - #Nazis marschieren. #Antifa schist*innen werden gezielt gejagt, #Repression…"
"2018-11-30 14:17:11" "RT @_bluerainbow_: #Rotehilfe verbot - Die braune Welle rollt - #Nazis marschieren. #Antifa schist*innen werden gezielt gejagt, #Repression…"
"2018-11-30 14:10:01" "RT @Mutterwurm: Diese #Terrorgefahr sei nicht abstrakt, „sondern eine reale Gefahr für die körperliche Unversehrtheit und das Leben der Bet…"
"2018-11-30 14:08:49" "RT @_bluerainbow_: #Rotehilfe verbot - Die braune Welle rollt - #Nazis marschieren. #Antifa schist*innen werden gezielt gejagt, #Repression…"
"2018-11-30 14:06:16" "Im Verfahren gegen fünf #Nazis aus #Aachen wg. Drogenhandels hatte einer der Angeklagten ein Geständnis abgelegt. H… https://t.co/Q70SVB6Qem"
"2018-11-30 14:05:54" "RT @_bluerainbow_: #Rotehilfe verbot - Die braune Welle rollt - #Nazis marschieren. #Antifa schist*innen werden gezielt gejagt, #Repression…"
"2018-11-30 14:03:19" "@PaulFotograph Auch #Strunz ist munter mit dabei das Klientel der #Nazis zu bedienen."
"2018-11-30 13:59:24" "#Rotehilfe verbot - Die braune Welle rollt - #Nazis marschieren. #Antifa schist*innen werden gezielt gejagt,… https://t.co/VFvhrG9fHo"
"2018-11-30 13:58:03" "Darf ich präsentieren:
Der -vorläufig- heutige Gewinner des #BullshitBingo's für #Nazis https://t.co/63wY7g8bYc"
"2018-11-30 13:51:12" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 13:48:30" "Hey @focusonline
Wenn ihr schon versucht für die #Rechte #CSU &amp; #Nazis Stimmung zu machen solltet ihr trotzdem Sorg… https://t.co/XZimgXbOaK"
"2018-11-30 13:47:46" "RT @Mutterwurm: Diese #Terrorgefahr sei nicht abstrakt, „sondern eine reale Gefahr für die körperliche Unversehrtheit und das Leben der Bet…"
"2018-11-30 13:45:28" "Diese #Terrorgefahr sei nicht abstrakt, „sondern eine reale Gefahr für die körperliche Unversehrtheit und das Leben… https://t.co/k9cnsi3ZGK"
"2018-11-30 13:40:42" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 13:39:09" "Wenn ich heute an #Konservatismus denke, dann verknüpfe ich es automatisch mit #Nazis und #Neoliberalismus. Zu viel… https://t.co/GCsU3af6Iy"
"2018-11-30 13:28:25" "Unfug. Außerdem hat die #AFD mit @HPFriedrichCSU doch schon einen Vizepräsident. Der hat nur das Parteibuch noch ni… https://t.co/mO2CIwY7B9"
"2018-11-30 13:20:59" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 13:08:07" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 13:02:38" "Nennt sich ""Gleichschaltung der #Presse"".
Wie bei den Nazis
Machen die #Faschisten in #Ungarn #Polen &amp; der… https://t.co/ChjaqY1Gtb"
"2018-11-30 12:54:11" "RT @RainerRogge: Ich kann mich ja irren.
Aber für mich klingt das schon sehr dicht an dem was die Nazis mal #KZ's nannten.
""Klasse Leistung…"
"2018-11-30 12:50:00" "RT @RainerRogge: Ich kann mich ja irren.
Aber für mich klingt das schon sehr dicht an dem was die Nazis mal #KZ's nannten.
""Klasse Leistung…"
"2018-11-30 12:34:14" "RT @antifa_dortmund: #Elternspionage muss nicht unbedingt schlecht sein. #AmadeuAntonio hat Erfahrung wie Undemokraten anhand der Kleidung…"
"2018-11-30 12:20:32" "RT @RainerRogge: Ich kann mich ja irren.
Aber für mich klingt das schon sehr dicht an dem was die Nazis mal #KZ's nannten.
""Klasse Leistung…"
"2018-11-30 12:16:26" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 11:51:41" "#Elternspionage muss nicht unbedingt schlecht sein. #AmadeuAntonio hat Erfahrung wie Undemokraten anhand der Kleidu… https://t.co/Mlzn3u64ab"
"2018-11-30 11:37:10" "RT @uk16596610: @biffidu die #nazis in der #ukraina #ukraine werden so lange zündeln, bis sie ihr land noch weiter in einen krieg zu ziehen…"
"2018-11-30 11:30:02" "RT @SeriousAndorian: Möööp! Jetzt heulen die #Nazis von der #AfD wieder herum, weil die Bürger in diesem Land frei ihre Meinung sagen dürfe…"
"2018-11-30 11:28:24" "Möööp! Jetzt heulen die #Nazis von der #AfD wieder herum, weil die Bürger in diesem Land frei ihre Meinung sagen dü… https://t.co/BEGs7DeEQY"
"2018-11-30 11:18:58" "@KateD20385692 @Lovebomb11 @LoveGuerillos Kritisches Hinterfragen von Medien war auch schon vor #Trump angebracht.… https://t.co/QcWThCDrFx"
"2018-11-30 11:05:41" "#Nazis hetzen mit antisemitischen Stereotypen gegen den #Menschenfreund und #Humanisten George #Soros. Welches Inte… https://t.co/womfxYeaky"
"2018-11-30 11:04:52" "RT @DoraGezwitscher: Die Mission #Lifeline braucht Geld für die Seenotrettung im Mittelmeer. Dazu wird Kleidung mit der Parole ""Team #Umvol…"
"2018-11-30 10:59:09" "RT @DoraGezwitscher: Die Mission #Lifeline braucht Geld für die Seenotrettung im Mittelmeer. Dazu wird Kleidung mit der Parole ""Team #Umvol…"
"2018-11-30 10:49:41" "RT @AndyGER: @Joschi40152977 @Tom_de_Belfore @Karl_Lauterbach Mit Rechten reden? Wo gelogen und betrogen wird, da muss man nicht zuhören. D…"
"2018-11-30 10:47:33" "RT @DoraGezwitscher: Die Mission #Lifeline braucht Geld für die Seenotrettung im Mittelmeer. Dazu wird Kleidung mit der Parole ""Team #Umvol…"
"2018-11-30 10:30:03" "RT @quovadisschland: Herr #DrCurio, befreien, ja man muss sogar sagen „säubern“ Sie die #AfD von den #Nazis, z. B. auch v. Hr. #Höcke,  nur…"
"2018-11-30 10:25:29" "Herr #DrCurio, befreien, ja man muss sogar sagen „säubern“ Sie die #AfD von den #Nazis, z. B. auch v. Hr. #Höcke,… https://t.co/IpdI5e7Bj7"
"2018-11-30 10:05:26" "RT @SchwarzePalmen: Teilnehmer*innen und Veranstalter*innen der #KlimaKohleDemos am 1.12. in #Berlin werden sich zu der Anti-Migrationspakt…"
"2018-11-30 10:04:27" "RT @robert_mey: #AfD-#Wild zieht das mit der blauen #Kornblume echt weiter konsequent durch. Wie war das mit der von der Parteispitze zulet…"
"2018-11-30 10:03:06" "#AfD-#Wild zieht das mit der blauen #Kornblume echt weiter konsequent durch. Wie war das mit der von der Parteispit… https://t.co/aIBgBncZT1"
"2018-11-30 09:56:41" "RT @c0c0bird: In Zeiten von Fake News und Meinungsjournalismus haben die Vorlesungsskripte meiner FernUni eine höhere Relevanz als der Tonf…"
"2018-11-30 09:46:19" "In Zeiten von Fake News und Meinungsjournalismus haben die Vorlesungsskripte meiner FernUni eine höhere Relevanz al… https://t.co/wQNw9YL4P0"
"2018-11-30 09:40:09" "#AfD #FCKAfD #Kornblume #Nazis #Berlin #Wild #FCKNZS #NoH8

AfD-Politiker Wild provoziert erneut mit blauer Kornblu… https://t.co/JS7TU8i27p"
"2018-11-30 09:36:27" "@krk979 Es ist richtig, dass man #KiTa-Erzieherinnen aufklärt über die Möglichkeiten, Kinder von #Nazis zu entlarve… https://t.co/EWlL5kzbwj"
"2018-11-30 09:08:03" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 09:03:34" "Ich bin ja dafür das man Vereine wie die die #CDU &amp; #CSU die Jahrzehnte lang #Nazis geschützt haben &amp; noch immer sc… https://t.co/8OS6Xujp1R"
"2018-11-30 08:59:52" "RT @AndyGER: @Joschi40152977 @Tom_de_Belfore @Karl_Lauterbach Mit Rechten reden? Wo gelogen und betrogen wird, da muss man nicht zuhören. D…"
"2018-11-30 08:53:25" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
